0	-0.02467895562319982	0.01617920216598744	-0.7465296809555346	0	0	0	0.05374781681362705	0.02864357262286402	0.02644710764979987
0.00375	-0.02461637072882084	0.01592844433669059	-0.7443599017196217	0.03142789115602007	-0.1238223991942507	1.080302211757414	0.05614296754871951	0.02971511488167223	0.01854505916958503
0.0075	-0.02445787683337541	0.01532489749526108	-0.7390042647228251	0.05115146723544735	-0.1881541398040846	1.69912413913797	0.05853811828381197	0.03078665714048044	0.01064301068937018
0.01125	-0.02424099001846339	0.01456446606697697	-0.732022595294917	0.06428117210416973	-0.2148073403276118	1.993296925763962	0.0616926573592128	0.02962130046193466	0.007207509731132168
0.015	-0.02397757050719507	0.01373335705495269	-0.7242880575044633	0.07596890529214081	-0.2258488511321797	2.100653932495538	0.06484719643461363	0.02845594378338889	0.003772008772894152
0.01875	-0.02367238919984486	0.01288170723234218	-0.7163871215389852	0.08672164576163269	-0.2279776887451282	2.112372680747458	0.06702616971094312	0.02964313873448667	0.003818690318699109
0.0225	-0.02332770426048039	0.01202642463072645	-0.7084513066614478	0.09703750903307286	-0.2277863332682954	2.119256018927111	0.06920514298727259	0.03083033368558445	0.003865371864504065
0.02625	-0.02294326748980452	0.01117098153530019	-0.700498568728713	0.1084254340057803	-0.2294577400275754	2.121439021674392	0.07183330873312022	0.02987606399166754	0.003634396145564684
0.03	-0.02251128851534911	0.01029793341250564	-0.6925462529253184	0.1223933510488277	-0.2371756811980518	2.1190308832789	0.07446147447896782	0.02892179429775063	0.003403420426625304
0.03375	-0.02202369908263684	0.009389008849574342	-0.6846120482001726	0.1376554345885363	-0.247416042398765	2.111660081404716	0.076526537887061	0.02968250026470708	0.003388832120175074
0.03750000000000001	-0.02147886459450398	0.008443573419263977	-0.6767154389802389	0.1529240472731319	-0.2566481438002184	2.098979947165803	0.07859160129515418	0.03044320623166352	0.003374243813724844
0.04125	-0.02087532321585782	0.00746137284822228	-0.6688726661706856	0.169348537066313	-0.2680984766038337	2.083914845665818	0.08161411596138306	0.02996013750623542	0.003281662386258728
0.045	-0.02020587169854546	0.006426037475871628	-0.6610854579297206	0.1880761212284349	-0.2849867044983273	2.069345510585472	0.08463663062761193	0.02947706878080733	0.003189080958792613
0.04875	-0.01946183714782508	0.00531712719910938	-0.6533539744485611	0.2091350033148123	-0.3073495683734301	2.053655161920648	0.08750320064370347	0.02879724236833034	0.003019619235214939
0.0525	-0.01863441394249154	0.004114034773581709	-0.6456864730961577	0.2325500703554571	-0.3352171838398859	2.035221708582303	0.09036977065979504	0.02811741595585335	0.002850157511637266
0.05625000000000001	-0.01771466481479257	0.002795714196690086	-0.6380918443748038	0.258401487217534	-0.3689088781438871	2.015154857313353	0.0931508632635783	0.02729217109872504	0.002705621488822927
0.06	-0.01669326261735846	0.001339555030190759	-0.6305735023075055	0.2867650408808701	-0.408731098297328	1.994535493086	0.09593195586736157	0.02646692624159672	0.002561085466008587
