0	-0.03055274226275235	0.01655978109894597	-0.7113786668559433	0.006457172299137015	0.004335643838391261	0.0004204118302754325	0.01617384134277655	0.0281642180155508	0.02708107848192377	0.06273699496401348	0.05820098763161657	0.04134702570616411	0.01460033541588312	0.01482128666109875	0.0606683741571576	0.01617384134277655	0.0281642180155508	0.02708107848192377	0.06273699496401348	0.05820098763161657	0.04134702570616411	0.01460033541588312	0.01482128666109875	0.0606683741571576
0.001875	-0.03053448900590406	0.01655506163395308	-0.711286976640482	0.01301422851813407	-0.009292254707961373	0.09702907118151234	0.01613414951040993	0.02866854962206545	0.02752328791567957	0.06406923467454986	0.05876155801711611	0.04205039460247168	0.01568191775431375	0.01573881375359893	0.06397478241364929	0.01573035986177716	0.03396980357931623	0.03214334243688212	0.07921125832177833	0.06506035737227012	0.04971202356895272	0.0266396358956403	0.0250362768560046	0.1012818799694188
0.00375	-0.03050393418013774	0.01652522571300179	-0.7110161331395638	0.0195788458117021	-0.02245524251723369	0.1915172496508553	0.01602402876087871	0.03006985012479291	0.02875038998566279	0.06777584517649984	0.06032376007512478	0.04400722703784915	0.01866872986517686	0.018273002312239	0.07310107642614713	0.01528687838077778	0.03977538914308165	0.03720560639184047	0.0956855216795432	0.07191972711292369	0.05807702143174132	0.03867893637539748	0.03525126705091045	0.14189538578168
0.005625	-0.03046097199978684	0.01647099439487925	-0.7105682302558426	0.02629788688227121	-0.0354420973899174	0.286200025206388	0.01594349852169554	0.03119492748939437	0.02971681374141089	0.07193293812572861	0.0620801259577379	0.04547156748733391	0.02121809623372173	0.02057033345205454	0.08154275424429902	0.01581904891956256	0.03385331010036274	0.03185436210514035	0.09326147508446882	0.07093167060977829	0.04822138286110693	0.02839681388705545	0.02805789288125091	0.1142843344955375
0.0075	-0.03040512807813043	0.01639212809562796	-0.7099430547992102	0.03331936987090523	-0.04873255572123214	0.3806079940895498	0.01597006646673332	0.0311312206445698	0.0296112660164936	0.07504141606568374	0.06339724621256923	0.04508410150635206	0.02154422459743924	0.02121766556051378	0.08435995539840102	0.01635121945834734	0.02793123105764382	0.02650311781844022	0.09083742848939444	0.06994361410663287	0.03836574429047255	0.01811469139871343	0.02086451871159137	0.08667328320939507
0.009375000000000001	-0.0303357310497759	0.01628766171027506	-0.7091409179883424	0.04072912427701946	-0.06265658627833731	0.4747724856757841	0.0160250024433889	0.03084910933624841	0.02911840658909891	0.07880639190372256	0.06408357592464201	0.04506755639431292	0.02105477053433661	0.02121158047328543	0.0851198824007512	0.01621984348332448	0.03083789236463451	0.02686738321620696	0.1076944748434383	0.06565808102381089	0.05118913800368714	0.01916600164941618	0.02148119777443772	0.09182715451304209
0.01125	-0.03025230012245502	0.01615732215599738	-0.7081635284222768	0.04828886210167688	-0.07633060257434139	0.5675442663006098	0.01604723976836566	0.03110337659102196	0.0287705610265634	0.08454273729647947	0.06398325005434202	0.0471467772301945	0.02082519215063963	0.02131311282694669	0.08654269552240763	0.01608846750830162	0.0337445536716252	0.0272316486139737	0.1245515211974821	0.0613725479409889	0.06401253171690174	0.02021731190011894	0.02209787683728407	0.0969810258166891
0.013125	-0.03015473510134051	0.01600226583228065	-0.7070145759945471	0.05583110720948482	-0.0890572279029718	0.6576455333624035	0.01604111231732704	0.03179702949985132	0.0284859025629485	0.09128901568855459	0.06313356134974751	0.04974308977139862	0.02060648433211317	0.02132635622710746	0.08779707183212432	0.01594158264615652	0.03662062002910642	0.0269415382741527	0.1336525041920464	0.05596877863460622	0.06235460912981997	0.01897482558758019	0.02071733533629127	0.09276081139216455
0.015	-0.03004274366996063	0.01582337848193824	-0.7056987056343506	0.06367703305141068	-0.1017503643083948	0.745590060931783	0.0160101476912218	0.03285420122873363	0.02820030606881635	0.09830439075299807	0.06156254411381516	0.05164233090188055	0.02020711077956023	0.02109912527065879	0.08822076051076735	0.01579469778401142	0.03949668638658765	0.02665142793433171	0.1427534871866107	0.05056500932822353	0.06069668654273819	0.01773233927504144	0.01933679383529847	0.08854059696763998
0.016875	-0.0299155113219045	0.01561999211909981	-0.7042194275322708	0.07209310523410921	-0.1152641922526612	0.8320972904797831	0.01597927905094625	0.03372761523901861	0.02794615441007846	0.1038999474595507	0.06015687699938654	0.05263560344798195	0.01969998284925915	0.02067637276998726	0.0880972420107401	0.0158723632113941	0.03673463700319959	0.02673438622894318	0.1300214951700819	0.05467027696050961	0.05492849593616449	0.01689188434582418	0.01798392759155452	0.08629078415865261
